index,date,user,item,review_rating,review_text,review_length,has_references,Example,,
1101396,2013-12-22,SRpA3yfL-6fr4rn9m6CZHA,blue-collar-brooklyn,2.0,"While the burgers here are indeed delicious and very Shake Shack-ish, this place is plagued by horrible mismanagement, bad service, and delivery issues. My last two visits, I've had to wait over 20 minutes for my burgers, which is way too long considering they only have three food items (burgers, hot dogs, fries). There's usually no explanation as to the delay and I end up sitting there amongst the employees who are usually on their phones gossiping to their friends and many  poorly-tattooed delivery guys who never seem to actually be making deliveries. As for deliveries, the two times I've ordered, the food took over 50 minutes to arrive (I live about 3 blocks away) and the burgers were cold, amazingly undersized, and the shakes were essentially soup by that point. I do wonder if they undersize their delivery options to save some cash. I was a big fan of this place when it first opened, but since then, it's gone way down hill. I'm not sure if they need to get someone with actual restaurant experience to manage it, but unless something changes, I can't see this place surviving much longer.",192,0,0,,
918702,2013-05-25,mfmHpgyktrZfI7_6jb5vkQ,clinton-street-baking-company-new-york-4,4.0,"You probably don't understand why New Yorkers are ready to do the line for 2 hours to eat but sometimes you just pass the door and you get it. Clinton St. Bakery opens at 9am on weekends. We got there at 9.02, the restaurant was already full and the waitress was putting your name on the iList. Minimum 45 minutes wait for a party of 2...that early... But you will notice soon that Clinton St. Bakery cares about their customers. Slices of warm pancakes and small biscuits are served to people waiting. I am eating my usual eggs benedict-weekend-brunch. The scallion and red bell peppers added change the usual taste. The biscuit is fantastic and remind me the soul food I used to eat last year in North Carolina. I can even claim these are the best egg benedicts I have had in NY. However, people make the trip especially for pancakes. Eat them and you will get soon why people can be crazy about food. February was #pancakemonth, with special pancakes served during weekdays so you can eat them for breakfast, lunch and dinner. They are fluffy, huge, and the blueberry on the top are just sweet enough. Run there (before 8.30am though!).",204,0,0,,
88421,2008-11-20,5IGFTMBXU_3oRD1oQh7rNw,the-kati-roll-company-new-york,4.0,"Kati is a great place for a quick bite.  You can't go wrong.  The rolls are flavorful, with just the right amount of spice, and the texture of the paratha is light.  You're only choice is what to fill your roll with. This place is good but my favorite is still Roomali.",52,0,0,,
3620740,2020-02-16,n5YYyOYRiP1AvFuZa0QtjA,buffalo-wild-wings-bronx,3.0,"Admit that using DoorDash can be a risk of getting things wrong, but have to say that I called and spoke to Roni. She pulled up my order, noted that there was indeed a part of my order missing, a pack of 5 traditional wings mild flavored, and offered to note on my account to be able to pick it up at no charge. She said that we could pick it up today or even tomorrow. Better response than I expected.",81,0,0,,
3618993,2020-02-14,EwJx9gR3yBmqeoROwe66wQ,inase-restaurant-new-york,5.0,"Last minute Valentine&#39;s Day search for omakase and found this hole-in-the-wall gem in the neighborhood. Decor is no frills basic. Service is very friendly but on the slower side since it&#39;s a family operation with husband as the only sushi chef and wife is the waitress and everything else. When it comes to the omakase, wow wow wow! We picked the $80 omakase, which came with dish of appetizer with squid, clams, monkfish and stuff shrimp baguette, followed by uni egg custard with shrimp. These 2 dishes were so good. The 8 pieces of sushi that followed were the freshest we ever tasted and each piece was favored wonderfully, didn&#39;t need any soy sauce or wasabi at all.  The hand roll was crunchy and yummy.  My husband actually wrote on the napkin &#34;best sushi&#34; in the middle of the meal, which is completely unlike him!! The $120 omakase included a special of tuna bone rack, which chef gave us to try and it was out of the world.  Sorry happy we found this gem, already making plan to go back when kids are bacK during spring break!!!",187,0,0,,
1461936,2014-11-10,EaiSbVfEVAQQyH2BLVPzQw,dylan-prime-new-york,4.0,"This steak house is really fancy. The food is amazing and so is the soft lit atmosphere. You instantly feel trendy and chic oozing from every corner of this place. If you aren't rich you'll feel out of place here and the prices are intimidating. You'll find yourself looking at the prices before scanning whether it's something you'll be able to order. That being said, Dylan Prime is fine dining at it's best, but be prepared to pay the price. I'm talking, arm, leg and a pound of flesh. But hey, they seriously do not disappoint. Also, they have a very impressive wine menu. Even their most inexpensive wine, which is still not cheap, pairs nicely with the food. My biggest complaint is I ordered an appetizer that was to die for in terms of flavor and presentation. But the portion was literally, and I do mean quite literally two bites. Two of the most blissful bites ever, but two bites nevertheless served on a huge plate with lots special drizzle and a few sprigs of frisée and it was something in the ballpark of $30 for the plate. I wasn't too pleased with that. While I personally won't be returning, I highly recommend Dylan Prime if your pocket won't feel as abused, battered and assaulted as mine did.",219,0,0,,
930066,2013-06-08,YfwiBB6_vrjZ8JqYhvlQkw,highlands-new-york,4.0,Food is pretty good with a big drink selection. It is a little awkward at night with a big bar crowd.,21,0,0,,
2168694,2016-03-13,41DZz5p1DkOucOVm7PiKBg,tocqueville-restaurant-new-york-2,5.0,"Excellent service, amazing food. Had the Valentine's Day prix fixe menu with my Galentine. The duck was fantastic and the portions just right. Had delicious cocktails as well. The waiter was solicitous and v. helpful. A little slow to give us the check at the end but that's normal.",49,0,0,,
3003507,2018-04-13,9yP9SssLHGS5sF2uDlD1aQ,pearl-restaurant-ridgewood,5.0,What can I say about this place. The food is just something. Max and the Viola family really have made this place feel like you&#39;re back in Italy enjoying delicious food. The owners are very friendly and really make sure you are taken care of. I always enjoy coming back here. Definitely a go to in Ridgewood!!!,57,0,0,,
703927,2012-08-06,xIvwwAacypenMYWqUiwFNA,bennys-burritos-new-york,4.0,"I wandered by the west village location of bennys after having a long day at work, that was about to be followed by a potentially long after-work meeting. all i wanted was a chill place to have a drink and do nothing except stare at the wall for an hour or so. Benny's provided me with a delicious frozen strawberry margerita, chips and salsa, a healthier sized burrito, and a lovely and relaxing street view. When ordering a burrito you have the option to opt for a smaller burrito that comes with a salad, which I thought was great. The food came out super quick, and my chicken burrito was perfect.",111,0,0,,
2374073,2016-07-28,Jo70u1K3mh_TPcx-W7fMRQ,favela-cubana-new-york,4.0,"Really good sweet plantains. Friendly staff. Ate the hanger steak with chimichurri, spinach and yucca fries. Good flavor!",18,0,0,,
1045233,2013-10-17,5BpJEC8YVi80ecWT5CtlfQ,han-dynasty-new-york,4.0,"Szechuan & taiwanese all under one roof!! It's gettin popular QUICK so if you want to avoid a wait go early!! Not the best place to catch up with someone you haven't seen in a while because voices echo LOUDLY inside, but food is pretty good one appetizer + one entree was enough for the two of us to share & have left overs, although they recommended getting another vegetable/appetizer on top of that ---beef & tripe appetizer: Spicy! but bearable (your tongue wont be as numb as after eating Mission Chinese's food) ---Dry pot style with pork: I liked the pork and veggies mixed in but this was saucy not dry! White Rice is included (Thank god it was the only non spicy food on the table) & there's complimentary tea I want to try the deep fried shrimp next time! NOTE: you can split the check among a Maximum of 3 credit cards",155,0,0,,
960531,2013-07-15,t-aYG61XSUIsQAtL9vcKqg,hu-kitchen-new-york,4.0,"I love the concept behind Hu Kitchen, and after reading about it I had high expectations.  Upon my first visit, I got the almond crusted chicken tenders with a side of roasted sweet potatoes.  I didn't realize at first that the food in the display case was cold and could not be heated up, so I had to eat the chicken cold.  When I took a bite, I was disappointed to find that they were extremely bland and tasteless.  The sweet potatoes were good, and my sister got a Thai Chicken bowl and brussels sprouts which were also good, but I was left very disappointed.  I decided to give them a second chance, and am so glad that I did!  I got the grandmaster veg with a side of brussels sprouts and sweet potato hash, and it was delicious.  Even though it is on the expensive side, you are paying for high quality, fresh, healthy ingredients and it is worth it in my opinion.  I have also had the jordy cakes (which are their pancakes), their espresso muffin, and the almond puffed quinoa chocolate bar, and have loved all of them.  Hu Kitchen has been added to my weekly lunch rotation, and I highly recommend giving it a try (just make sure you get food from the hot bar if you plan on eating it there)!",226,0,0,,
3091995,2018-07-06,PVsqZozwWDU8KhZPj6q6sw,la-bellezza-new-york,5.0,Thank you yelp. And thank you La Bellezza. Looked for pizza close to hotel (Marriott Residence Inn). Only a block away. Just got pizza.   Eh??  Correction.  Never ever &#34;just pizza&#34;.  Great slice.  The sauce makes this pizza stand out above the rest. Sweet sweet sauce makes this pizza. King of the hill.. start spreading the news.. if you want great pizza go here now!,64,0,0,,
2813122,2017-10-11,gandr2z34toOfSoWzZOBAw,texas-roadhouse-new-rochelle,2.0,"I went with Mom and the Mrs. The Hospitality was over the top as the company standards dictates. Our server followed the verbal script and as professional as her experience allowed. The Rub is all 3 Meals were wrong Mom&#39;s steak was over cooked, mine was missing a side dish and the Mrs. meal was missing the fries because of verbal  miscommunication on both sides. On a Wednesday during peak hours the FOH/BOH staff should be on the same page. But the Warm Fresh Rolls with regular Butter is KILLER! Rolls and Rolls take out the Dinner!",97,0,0,,
407226,2011-04-25,BFEn7l4opMgRDeZ6ak7rcQ,pita-press-financial-district,5.0,"Happiness in my mouth for lunch today. I ordered the chicken soulvaki pita, because I wanted to save some room for dessert - Galaktoboureko! The counter staff was quick to take my order and despite a number of people waiting for their orders, I received mine just a few minutes after paying. The pita was fluffy and and lightly charred around the edges. This standout in itself, was wrapped around large well seasoned chunks of white meat, a few tomatoes, thinly sliced red onion and crunchy cabbage and a tzatziki that was fresh, creamy and garlicky, everything a tzatziki should be. Less well known than its cousin the baklava, the galaktoboureko was a delight. Lightly topped with some chopped pistachios and honey syrup, the crisp phyllo was the perfect contrast for the milky custard filling. What I most enjoyed was that the custard was barely sweetened making it a wonderful contrast to the floral honey syrup. Will definitely be back, perhaps for some zucchini feta fritters or the lamb with lemon potatoes?",172,0,0,,
