,index,date,user,item,review_rating,review_text,review_length,has_references,Example,Unnamed: 9,Unnamed: 10,prediction,answers
48,1144796,2014-02-03,rIeNd-MO7jocUuDqjGspPw,shake-shack-new-york-2,3.0,"Oh, Shake Shack.  Not worth it if there is a line, worth it if there isn't.  Which is usually at a time when you're not hungry, but if the stars align--the weather's nice, it's 3 pm and you haven't had lunch, then go for it.",45,0,0,,,0,"No reference.

The review simply describes a conditional experience and doesn't mention any external sources or other reviews."
49,1124906,2014-01-13,8mZJeTgS1B_uR4AgUTKPyw,thai-jasmine-resturant-new-york,5.0,"This place is simply wonderful. After stumbling by unauthentic Asian cuisines by and by in Little Italy and Chinatown, it's nice to walk into a decent looking Thai restaurant with just as decent food. The staff was incredibly friendly and the food tasted great. Packed a lot of punch and flavour and made with very fresh ingredients. The pictures speak for themselves. Did I mention it's really clean and well decorated?",71,0,0,,,0,"No reference. 
The text describes a positive experience and focuses on the restaurant's qualities but doesn't mention any external reviews or comparisons to other platforms."
50,1204765,2014-04-01,zOUpBXQFF2jAhxMegrFt0A,hobrah-a-taco-joint-brooklyn,4.0,"Super friendly and prompt service.  Great Mexican food (a rare find!) and delicious drinks.  My margarita was super strong and I heard someone return their drink to the bar because it was too strong. These are the best complaints to have as there is nothing more tragic than a tart, sugary margie with barely any booze.  God bless this place.",60,0,0,,,1,"Reference to other reviews.

The phrase ""God bless this place"" is a common sentiment found in online reviews and expresses a strong positive feeling, suggesting the reviewer is echoing a widespread opinion or experience similar to what they're seeing in other reviews."
51,2673247,2017-06-08,1NSxQeH7aRtkZWlVIEVxzQ,goo-gong-tan-flushing,1.0,"Don&#39;t go if you are not korean, you&#39;ll get bad services and food. We went pretty early, theres only three tables. All the tables got soup and small dish of salted crab, and we never got one. We&#39;ve ordered clam combo, pork jowel, and budue pot. The clams are not fresh, and when the clams opened, the waiter came and told us to help ourselves, which they usually opened them up for customers. The pork was all fat, never saw a dish like this, like 9/10 are fat, uneatable, the pot is soso. Will never be back.",97,0,0,,,0,"No reference.

The review focuses solely on the diner's personal experience and opinion of the food and service received. There's no mention of other reviews, recommendations, or comparisons to other establishments."
52,1364493,2014-08-19,ep2_QGE2WaKDOYwCk05kJQ,ktchn-new-york-2,3.0,The decor was nice and the food wasn't too bad. It was my first time there during valentines day for the prefix menu. Overall had a decent meal but could of been better. I guess I'd have to try them one more time.,43,0,0,,,0,"No reference.

The text describes a personal experience and doesn't mention any external reviews or recommendations from other sources."
53,2755816,2017-08-16,6gcu2voChAJ1gZijtnuNVg,villaggio-ristorante-whitestone,1.0,"Bread was delicious....service was mediocre, seemed they would rather converse among themselves than serve the customers... portions were extremely skimpy especially for the price.<br>Not impressed and probably will not return...<br>Had great hopes for this place <br>It seems it really has changed - menu wise, what accompanies their entrees, and NO PIZZA .... What a waste of a brick oven .. As I said the bread was good.",67,0,0,,,0,"No reference. 

The review focuses solely on personal experience and observations about the restaurant's food and service, without mentioning or referencing other reviews or external recommendations."
54,2940886,2018-02-14,HJ0D1tYV-toJTaxqY5ykfA,pronto-pizza-staten-island-5,1.0,"Food was NOT good. We odered pasta with mushroom sauce, buffalo chicken salad and zeppoles. Disgusting...all of it. The &#34;mushroom sauce&#34; was red sauce with a few mushrooms and was beyond bland. The salad was simple and tasteless. The absolute worst were the zeppoles. They were pizza, not pastry dough, sprinkled with some powdered sugar. So thoroughly unsatisfied and still hungry because we didn&#39;t eat the food. Sorry, Pronto. Never ordering your food again. I wasted both time and money here. Buyer beware...you&#39;re better off at Domino&#39;s.",87,0,0,,,0,"No reference.

The review focuses solely on describing a negative personal experience and doesn't mention or reference any other reviews or opinions."
55,2894155,2017-12-31,qGEL1Rhvu7MM1Y0EZVfm6g,joe-and-pats-staten-island,4.0,A classic example of NYC street pizza. Large slices cooked in a revolving steel natural gas oven. The crust is thin and crispy with low moisture mozzarella cubes on top. I personally prefer other types of pizza more but that doesn&#39;t mean I don&#39;t value this slice or family owned restaurant. You should go to to this place and order a pie.,62,0,0,,,0,"No reference. 

The review simply describes the pizza and restaurant and doesn't mention or allude to other reviews or external recommendations."
56,1816115,2015-07-27,LJzMLeYwMmHjuV_i1BikDw,lam-zhou-handmade-noodle-new-york-2,4.0,"Dumplings were delicious. I had #3 beef tripe noodles. Noodles were pretty good, the broth was okay, the meat and tripe were forgettable. Overall worth the trip. Good cheap eats spot.",31,0,0,,,0,"No reference.

The review focuses solely on the personal experience and doesn't mention or allude to any external sources like reviews or recommendations from other platforms."
57,2875397,2017-12-12,1HZTqTS9geovU94s-2VyvQ,dutch-freds-new-york-2,5.0,A hidden gem close to Times Square but away from all the touristy chaos. Drinks are fantastic and the bartenders are even better! Sit at the bar if you get a chance!,32,0,0,,,0,"No reference.

The review simply describes the establishment and doesn't mention or allude to other reviews or external recommendations."
58,2028695,2015-12-19,lB2Ni8rBYXJDBHyDr8sYpw,buffalo-wild-wings-forest-hills,2.0,"I understand Saturday is a busy day of the week, but the customer service over the phone and pick up station was HORRIBLE!   The few times I have dined at B-Dubs the service was okay.",35,0,0,,,0,"No reference.

The text describes a personal experience and doesn't mention reviews or opinions from other sources."
59,2560555,2017-03-01,u008nK0UTbEjKn9Zn_LbmQ,7-tacos-mexican-cuisine-new-york,5.0,"My absolute favourite bar in uptown Manhattan! Amazing vibe, you are always made welcome! The food is sooo good and the cocktails are great value, the best price I&#39;ve seen in NYC! Honestly cannot recommend this place enough!! Go there! Xx",41,0,0,,,0,"No reference. 

The review expresses personal enthusiasm and recommendation without referencing other reviews or external sources."
60,2530999,2017-02-03,hGrTEBw0PI1cMSEMMxwi4A,craftbar-new-york,5.0,"Stopped in for lunch yesterday and had a wonderful experience! The food and service was just what I needed after a tough day. Drew was my server - he was lovely! Kind, attentive and knowledgable about the menu and bar offerings. I took all of his suggestions: Beet salad, Lamb rags and carrot cake - scrumptious! Will definitely be back.",60,0,0,,,0,"No reference.

The review describes a personal experience and doesn't mention or refer to other reviews or external recommendations."
61,2296441,2016-06-01,LODEGZknMUgdBQg27U5N8g,ajisen-ramen-new-york-2,4.0,"Delicious! The ramen broth is very nice and not oily like some places. Get the pork buns, gyoza, fried rice, and the ajisen ramen or the spicy ajisen ramen. They deliver too and the lunch crowd can cause a slight line so be prepared.",44,0,0,,,0,"No reference.

The review focuses solely on the restaurant's food and service and doesn't mention other reviews or external recommendations."
62,1994387,2015-11-23,ukUbV8zPU-FMRmd4wuAoLw,aegea-little-neck-2,5.0,"Please disregard all of the negative reviews. Aegea on Northern Boulevard has the best Greek and Italian food in Douglaston. The staff is top-notch and willing to cater to everyone's specific needs. Although they are always very busy,( a sign of delicious food!), they are very attentive and will make sure your order is perfect. 5 out of 5.",59,1,0,,,0,"No reference.

The review focuses solely on describing the restaurant's qualities and service based on personal experience, without mentioning any external sources or comparisons to other reviews/establishments."
